NODE_ID,ARS_ID,정류소명,경도,위도,정류소타입
118000622,5,한강버스.여의도선착장,126.934607,37.52901,한강선착장
113000513,6,한강버스.망원선착장,126.894245,37.55468,한강선착장
115000952,7,한강버스.마곡선착장,126.84404,37.5751,한강선착장
100000001,1001,종로2가사거리,126.9877522923,37.5698055407,중앙차로
100000002,1002,창경궁.서울대학교병원,126.9965206101,37.579432932,중앙차로
100000003,1003,명륜3가.성대입구,126.9982508372,37.5825800121,중앙차로
100000004,1004,종로2가.삼일교,126.9876130976,37.5685792736,중앙차로
100000005,1005,혜화동로터리.여운형활동터,127.001744,37.586243,중앙차로
101000305,1006,서대문역사거리,126.966893,37.566137,중앙차로
100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135,중앙차로
100000379,1008,서울역사박물관.경희궁앞,126.9707589959,37.5695119837,중앙차로
100000384,1009,광화문역,126.9763534416,37.5701416811,중앙차로
100000385,1010,광화문역,126.9778802991,37.5702396638,중앙차로
100000386,1011,종로1가,126.9810660928,37.5701482455,중앙차로
100000387,1012,종로1가,126.9816283242,37.5702710116,중앙차로
100000388,1013,종로2가,126.9849902588,37.5701723774,중앙차로
100000389,1014,종로2가,126.9865353674,37.5702378859,중앙차로
100000390,1015,종로3가.탑골공원,126.9893256464,37.5702088889,중앙차로
100000391,1016,종로3가.탑골공원,126.9899877751,37.5703605443,중앙차로
100000392,1017,종로4가.종묘,126.9947218896,37.5705069968,중앙차로
100000393,1018,종로4가.종묘,126.995395739,37.570635002,중앙차로
100000394,1019,종로5가.광장시장,126.9990604685,37.5707860047,중앙차로
100000395,1020,종로5가.광장시장,126.9996038113,37.570930167,중앙차로
100000396,1021,종로6가.동대문종합시장,127.004462788,37.5710111729,중앙차로
100000397,1022,종로6가.동대문종합시장,127.0057137364,37.5711272339,중앙차로
100000398,1023,동대문역.흥인지문,127.013815948,37.572447536,중앙차로
100000365,1037,동대문역.흥인지문,127.0124191046,37.5721524474,중앙차로
100000366,1041,동묘앞.서울혜화경찰서,127.0186102731,37.5738321574,중앙차로
100000367,1044,동묘앞.서울혜화경찰서,127.0195527812,37.5742464626,중앙차로
100000006,1101,경기상고,126.9693634554,37.5875502159,일반차로
100000007,1102,신교동,126.9702626865,37.5832955233,일반차로
100000008,1103,경기상고,126.9697701102,37.5871907861,일반차로
100000009,1104,경복고교,126.9708802468,37.5851600316,일반차로
100000010,1105,청운중학교,126.9726741314,37.587810579,일반차로
100000011,1106,자하문고개.윤동주문학관,126.9671261805,37.5921866176,일반차로
100000012,1107,자하문고개.윤동주문학관,126.9671906625,37.5923353152,일반차로
100000013,1108,청운중학교,126.9722631304,37.5884219586,일반차로
100000014,1109,경복고교,126.9714039185,37.5850633028,일반차로
100000015,1110,통인시장종로구보건소,126.9710500404,37.5803257033,일반차로
100000016,1111,통인시장종로구보건소,126.9713851083,37.5805132118,일반차로
100000017,1112,효자동,126.9706209712,37.583091043,일반차로
100000018,1113,사직단.어린이도서관,126.9679907155,37.5751355316,일반차로
100000019,1114,경복궁역1번출구,126.9714158133,37.5761614873,일반차로
100000020,1115,경복궁역2번출구,126.9721994292,37.577040144,일반차로
100000021,1116,경복궁역3번출구,126.9722828893,37.5776713863,일반차로
100000022,1117,경복궁,126.9787471496,37.5755767894,일반차로
100000023,1118,광화문역2번출구.KT광화문지사,126.9774162769,37.5723209262,일반차로
100000415,1119,영추문,126.9739817664,37.5789303855,일반차로
100000025,1120,광화문역6번출구,126.97640724,37.5700448348,일반차로
100000028,1123,서울역사박물관.강북삼성병원,126.971248,37.570023,일반차로
100000029,1124,새문안교회,126.9728386477,37.5703368912,일반차로
100000030,1125,광화문역7번출구,126.975837,37.570365,일반차로
100000031,1126,세종문화회관,126.9769975778,37.5736489318,일반차로
100000032,1127,서울경찰청.경복궁역,126.9714842989,37.5757446636,일반차로
100000033,1128,사직단,126.968188961,37.5748553458,일반차로
100000034,1129,광화문역6번출구.광화문빌딩,126.9768637419,37.5695035518,일반차로
100000035,1130,덕성여중고,126.981972246,37.5757693863,일반차로
100000036,1131,안국역.서울공예박물관,126.9839957858,37.5760695565,일반차로
100000037,1132,국민은행세검정지점,126.9608880061,37.6046629766,일반차로
100000038,1133,세검정초등학교,126.9612198463,37.6025022799,일반차로
100000039,1134,세검정.상명대,126.9582921267,37.6004770909,일반차로
100000040,1135,상명대입구.석파랑,126.958570225,37.5994133537,일반차로
100000041,1136,하림각,126.9617068235,37.5981330665,일반차로
100000042,1137,자하문터널입구.석파정,126.9636434993,37.5955935123,일반차로
100000043,1138,부암동주민센터.무계원,126.9642221989,37.5927670827,일반차로
100000044,1139,부암동주민센터.무계원,126.9651419211,37.5927861733,일반차로
100000045,1140,자하문터널입구.석파정,126.9639775924,37.5955575712,일반차로
100000046,1141,하림각,126.962215308,37.5981476478,일반차로
100000047,1142,상명대입구.세검정교회,126.9592405649,37.5996163318,일반차로
100000048,1143,세검정.세검정성당,126.959155798,37.6006470965,일반차로
100000049,1144,세검정초등학교,126.9614328894,37.6022680671,일반차로
100000051,1146,국민은행세검정지점,126.9611926889,37.6048461618,일반차로
100000053,1148,승가사입구,126.9563059978,37.6115844138,일반차로
100000054,1149,구기동현대빌라,126.9564575503,37.6100355035,일반차로
100000055,1150,구기터널.삼성출판박물관,126.9562103294,37.6086098941,일반차로
100000056,1151,구기터널.삼성출판박물관,126.9564166508,37.6083054034,일반차로
100000057,1152,구기동,126.9585297928,37.6069644475,일반차로
100000058,1153,구기동,126.9591017479,37.6070088003,일반차로
100000059,1154,승가사입구,126.956482,37.61148,일반차로
100000060,1155,갑을씨티텔앞,126.9635350292,37.6043709709,일반차로
100000061,1156,평창파출소,126.9660432906,37.6053223656,일반차로
100000062,1157,평창동주민센터,126.9695663093,37.6066073749,일반차로
100000063,1158,일성아파트,126.9729237379,37.6088723554,일반차로
100000064,1159,롯데아파트,126.9763156152,37.6103897208,일반차로
100000065,1160,롯데아파트,126.976652,37.610248,일반차로
100000066,1161,벽산평창힐스아파트,126.972797,37.60819,일반차로
100000067,1162,예능교회,126.97,37.606517,일반차로
100000068,1163,서울예술고등학교.평창동주민센터,126.9676276108,37.6057787606,일반차로
100000069,1164,화정박물관,126.9648102665,37.6045038178,일반차로
100000376,1165,삼성강북병원.경교장,126.9686004828,37.568145927,일반차로
100000072,1167,독립문역.서대문형무소역사관,126.959322,37.573395,일반차로
100000073,1168,금화초등학교.서울시교육청,126.964867,37.567879,일반차로
100000368,1169,서대문역사거리.적십자병원,126.9675878497,37.5671081521,일반차로
100000075,1171,독립문,126.9614303112,37.5713430165,일반차로
100000076,1172,창덕궁.우리소리박물관,126.9885394479,37.5775405746,일반차로
100000077,1173,서린동.SK서린빌딩,126.9800947893,37.5692639006,일반차로
100000078,1174,청계1가.장통교,126.9849267193,37.568684389,일반차로
100000079,1175,청계2가.수표교,126.9908172161,37.5684453156,일반차로
100000080,1176,청계4가.세운교,126.9965617399,37.5689254028,일반차로
100000081,1177,청계5가.광장시장,126.9997973605,37.5694512793,일반차로
100000102,1198,원남동,126.9973383362,37.5745325055,가로변시간
100000103,1199,창덕궁.우리소리박물관,126.9889538872,37.5772726542,일반차로
100000104,1200,안국역6번출구.인사동문화의거리,126.9841344381,37.575798979,일반차로
100000105,1201,조계사.종로경찰서,126.9831555803,37.5725223095,일반차로
100000106,1202,조계사.종로경찰서,126.9828258888,37.5724858087,일반차로
100000107,1203,안국동사거리,126.9827201116,37.5746105669,일반차로
100000108,1204,효제동.김상옥의거터,127.00223,37.5745,가로변시간
100000109,1205,종로5가.효제초등학교,127.0021442279,37.5728790133,가로변시간
100000414,1209,창덕궁.돈화문국악당,126.991234977,37.5774327721,일반차로
100000116,1212,종로5가역6번출구,127.0021826522,37.5705596025,일반차로
100000117,1213,청계5가.마전교,127.0028494203,37.5698351103,일반차로
100000118,1214,동대문,127.0084126252,37.5717262368,일반차로
100000119,1215,충신동,127.006278812,37.5740223509,일반차로
100000121,1217,충신동,127.0063433807,37.5744602778,일반차로
100000122,1218,연지공원앞,127.0008065808,37.5759104142,일반차로
100000123,1219,방송통신대.이화장,127.002437,37.578043,가로변전일
100000124,1220,혜화역2번출구.마로니에공원,127.0022769364,37.5811194873,가로변전일
100000125,1221,혜화역3번출구.서울대병원입구,127.0018481852,37.5809559696,가로변전일
100000126,1222,방송통신대.이화장,127.0019782952,37.5777889737,일반차로
100000127,1223,연지공원앞,127.0006951494,37.576119355,일반차로
100000128,1224,창경궁.서울대학교병원,126.9968717143,37.5788279947,일반차로
100000129,1225,이화동(이화장),127.0032708172,37.5759372914,일반차로
100000130,1226,혜화동로터리,127.0006878052,37.5855803307,일반차로
100000131,1227,명륜동2가.성균관대입구,126.9993412723,37.5834170764,일반차로
100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0014608831,37.5840306853,일반차로
100000133,1229,혜화역.동성중고(장면총리가옥),127.0015561579,37.5845329425,가로변시간
100000135,1231,종로구민회관.창신동두산아파트,127.0155555279,37.5740926792,일반차로
100000139,1235,동묘앞역6번출구,127.0156014431,37.5716849566,일반차로
100000140,1236,동묘앞역5번출구,127.0159450485,37.5719221488,일반차로
101000307,1237,청계2가교차로,126.9878778705,37.5684809008,일반차로
100000142,1238,창신3동주민센터,127.015178,37.578413,일반차로
100000143,1239,숭인1동주민센터.창신역4번출구,127.0154557816,37.5786281555,일반차로
100000144,1240,동묘앞역.롯데캐슬천지인,127.0158023517,37.5741800523,일반차로
100000147,1243,신설동역오거리,127.0228414296,37.5756947252,일반차로
100000364,1245,동묘앞역2번출구,127.0175234975,37.5736431148,일반차로
100000150,1246,구기동현대빌라,126.956622,37.609682,일반차로
100000151,1247,광장시장,126.9977437946,37.5694963125,일반차로
100000153,1249,서울특별시재향군인회관,126.9974787875,37.5725807445,가로변시간
100000154,1250,서울역사박물관,126.9721318077,37.5699003386,일반차로
100000155,1251,청계3가.관수교,126.9937793705,37.5686887917,일반차로
100000156,1252,청계6가.버들다리,127.0080377075,37.5699303868,일반차로
100000157,1253,청계7가.맑은내다리,127.0130967122,37.5700419608,일반차로
100000158,1254,청계8가.영도교,127.0181256262,37.5708949889,일반차로
100000159,1256,원남동사거리,126.9981123217,37.5757617378,일반차로
100000165,1262,숭인2동주민센터,127.0204373408,37.5742721533,일반차로
100000169,1267,조계사,126.9831609226,37.572800338,일반차로
100000174,1272,세종문화회관,126.9770167126,37.5733655664,일반차로
100000179,1277,이화동(이화장),127.002955,37.576257,일반차로
100000180,1278,상명대정문,126.955143,37.601417,일반차로
100000181,1279,이북오도청,126.9559729686,37.6127234824,일반차로
100000419,1280,경복궁역(효자로입구),126.9743023448,37.576709505,일반차로
100000188,1286,상명대입구.세검정교회,126.9597921957,37.5994435122,일반차로
100000189,1287,상명대입구.석파랑,126.9581941404,37.5995718125,일반차로
100000190,1288,종로중부새마을금고,127.0065911394,37.5724174899,일반차로
100000191,1289,신설동역오거리.서울풍물시장,127.0231950517,37.5742548131,일반차로
100000192,1291,청계2가.삼일교,126.9869890809,37.5683454305,일반차로
100000193,1292,청계8가.황학교,127.0227870051,37.5721307298,일반차로
100000355,1293,평창동삼성아파트,126.9787981475,37.6111800895,일반차로
100000370,1294,안국역5번출구,126.9855365486,37.5763329308,일반차로
100000369,1295,안국역.서울공예박물관,126.9848871214,37.5764140065,일반차로
100000371,1296,창덕궁,126.9890031166,37.5772280879,일반차로
100000413,1297,남인사마당,126.9874286375,37.5713191723,일반차로
100900047,1500,평창파출소,126.9668167021,37.605681218,마을버스
100900178,1501,삼청공원,126.9816468946,37.5882276807,마을버스
100900041,1502,수성동계곡,126.9644678921,37.5820813834,마을버스
100900040,1503,명륜3가종점,126.9928636796,37.5909483783,마을버스
100900197,1504,명륜새마을금고,126.9967901477,37.5877854691,마을버스
100900044,1505,서대문역3번출구,126.9663939394,37.5663370645,마을버스
100900039,1506,낙산공원,127.0087215681,37.5804037213,마을버스
100900037,1507,인사미술공간.세탁소,126.9893670844,37.5814109836,마을버스
100900036,1508,화정박물관,126.9648837454,37.6048011982,마을버스
100900035,1509,금융연수원,126.9816582681,37.5866398268,마을버스
100900034,1510,박노수미술관,126.966603478,37.5809967425,마을버스
100900032,1511,샘미용실.종로구청소년상담복지센터,126.9932227051,37.5903095275,마을버스
100900031,1512,서울국제고등학교,126.9972902593,37.5890715947,마을버스
100900029,1513,화정박물관,126.9652007897,37.6049806084,마을버스
100900188,1514,적십자병원후문앞,126.964905806,37.5679079449,마을버스
100900202,1515,서울성곽.성대후문,126.989569366,37.5893663808,마을버스
100900026,1516,빨래터.고희동미술관,126.9890634276,37.582987218,마을버스
100900025,1517,세검초등학교,126.9614907597,37.6042522792,마을버스
100900024,1518,삼청동주민센터,126.9819071619,37.5842638281,마을버스
100900020,1519,통인시장,126.9684956941,37.5804417494,마을버스
100900021,1520,양현관,126.9936043615,37.5897914226,마을버스
100900017,1521,국민생활관,126.9988619666,37.5897456349,마을버스
100900016,1522,오거리,126.9622629001,37.6070621164,마을버스
100900015,1523,경희궁자이2.3단지,126.9640686009,37.5687871134,마을버스
100900013,1524,창신쌍용2단지.한성대후문,127.0127581151,37.5812647965,마을버스
100900045,1525,통일부,126.9859476734,37.5875948053,마을버스
100900011,1526,원서고개,126.9878088426,37.583080553,마을버스
100900009,1528,종로5가입구,126.9976709493,37.5717928476,마을버스
100900007,1529,삼청파출소,126.9812510491,37.581813662,마을버스
100900005,1530,오거리.한옥마을입구,126.9696088803,37.579404615,마을버스
100900046,1531,명륜시장.성대후문,126.9952543092,37.5885110529,마을버스
100900003,1532,혜화초등학교,126.9998516643,37.5872532276,마을버스
100900072,1533,청련사입구,126.9624312007,37.6079803769,마을버스
100900071,1534,영천시장,126.9627388724,37.5700818569,마을버스
100900070,1535,명신초.삼선푸르지오.힐스테이트,127.014556281,37.5821062067,마을버스
100900069,1536,감사원,126.9852900569,37.5862106518,마을버스
100900068,1537,중앙중고,126.986965299,37.583092177,마을버스
100900067,1538,인왕빌딩,126.9577443332,37.6079283311,마을버스
100900066,1539,종로4가.종묘공원,126.9946203403,37.5706890289,마을버스
100900174,1540,국립민속박물관,126.9795533717,37.5792551846,마을버스
100900065,1541,광화문새마을금고,126.9711466491,37.5793687689,마을버스
100900064,1542,새마을금고,126.996518051,37.5877370613,마을버스
100900063,1543,혜화우체국,127.0006137149,37.5860376565,마을버스
100900062,1544,언덕앞,126.9637921715,37.6089539753,마을버스
100900061,1545,경희궁자이4단지,126.9621148375,37.5707022242,마을버스
100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855253,37.5817743934,마을버스
100900059,1547,사우디대사관앞.북촌힐스,126.9850311776,37.5841056738,마을버스
100900058,1548,안국선원.삼거리,126.984994076,37.5827909789,마을버스
100900182,1549,구기터널입구,126.9567768927,37.6082046142,마을버스
100900057,1550,종로3가역9번출구,126.9920931881,37.5710875771,마을버스
100900056,1551,경복궁,126.9793377561,37.576950157,마을버스
100900054,1553,소나무집,126.964110466,37.6112770717,마을버스
100900186,1554,독립문역3번출구,126.9597453483,37.5728784775,마을버스
100900053,1555,청룡사.보문파크뷰자이아파트,127.01700714,37.5800189539,마을버스
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422317,37.5815997311,마을버스
100900217,1557,종로1.2.3.4가동주민센터,126.9911314256,37.5743837122,마을버스
100900051,1558,창덕궁,126.9906200153,37.5760892484,마을버스
100900050,1561,아름다운실버,126.965463701,37.6120100581,마을버스
100900049,1562,독립문초등학교,126.9606775165,37.5738699714,마을버스
100900206,1563,종로센트레빌아파트,127.0156926979,37.5803534405,마을버스
100900048,1564,가회동주민센터,126.9849543284,37.579972942,마을버스
100900097,1565,구기빌라,126.9579797248,37.6062686142,마을버스
100900096,1566,원남로터리,126.997511497,37.5762373738,마을버스
100900095,1567,보현산신각,126.9657790521,37.6134825236,마을버스
100900094,1568,린덴바움숲유치원,126.9618040443,37.5746692802,마을버스
100900093,1569,쌍용아파트입구.창신역,127.0149635738,37.580511226,마을버스
100900092,1570,아름다운가게.정독도서관,126.9851271782,37.5789480833,마을버스
100900091,1571,산정빌라,126.9574922002,37.6051519935,마을버스
100900090,1572,이화사거리,127.0020914666,37.5765095598,마을버스
100900089,1573,박종화고택입구,126.9676873462,37.6143102577,마을버스
100900088,1574,무악현대아파트후문,126.9619411637,37.5763372261,마을버스
100900086,1576,헌법재판소.안국역,126.9858152185,37.5773871956,마을버스
100900184,1577,청구빌라,126.9569839726,37.6046102563,마을버스
100900085,1578,서울대어린이병원응급실.갑상선센터,126.9995029662,37.5781188768,마을버스
100900083,1580,화인빌라,126.9685386165,37.6129345305,마을버스
100900082,1581,행촌주차장,126.9628880463,37.5752728058,마을버스
100900207,1582,창신초등학교,127.0153885503,37.5769032044,마을버스
100900081,1583,수운회관,126.986669266,37.5752189424,마을버스
100900080,1584,상명대후문,126.9573354115,37.6040255786,마을버스
100900079,1586,힐탑,126.9690205751,37.6116055569,마을버스
100900187,1587,성결교신대원총회본부,126.9634445669,37.5739763092,마을버스
100900078,1589,낙원상가,126.9874148722,37.5737563689,마을버스
100900077,1590,완성빌라,126.9575011241,37.6034020863,마을버스
100900076,1591,서울대병원장례식장,126.9974309648,37.5805553988,마을버스
100900075,1592,혜화역1번출구,127.0017632862,37.5834729904,마을버스
100900074,1593,감나무골공원,126.9699479367,37.6124059606,마을버스
100900073,1594,한국사회과학도서관.이회영기념관,126.9641239308,37.5736670147,마을버스
100900205,1595,동묘앞역8번출구,127.0142453819,37.5726943506,마을버스
100900121,1596,종로2가.탑골공원,126.9875484137,37.5705713654,마을버스
100900120,1597,경진빌라,126.9578303612,37.6020037175,마을버스
100900198,1598,성대입구,126.9992849459,37.5833533096,마을버스
100000416,1601,청와대,126.973768082,37.5829712951,일반차로
100000417,1602,춘추문,126.9796554436,37.5831276121,일반차로
100000418,1603,경복궁.국립민속박물관,126.9795911351,37.5794135204,일반차로
100900119,1607,EN갤러리,126.9706087294,37.6134217965,마을버스
100000421,1612,유림회관앞,126.9969805237,37.5858955968,마을버스
100900218,1615,성균관대정문,126.9966204422,37.5849563466,마을버스
100900219,1616,600주년기념관,126.9939426439,37.5873281035,마을버스
100900220,1617,성균관대운동장,126.99237,37.587863,마을버스
100900221,1618,학생회관,126.9936746328,37.5874203934,마을버스
100900118,1667,종로문화체육센터,126.9645321424,37.5746935562,마을버스
100900117,1682,동대문역2번출구,127.0117218002,37.5720494465,마을버스
100900116,1683,종각역.YMCA,126.98508926,37.5703976388,마을버스
100900115,1684,서교빌라,126.9571553655,37.601989057,마을버스
100900177,1685,경복궁역,126.9724733176,37.5770722054,마을버스
100900199,1697,성대입구,126.998853007,37.5832668015,마을버스
100900114,1698,무애사,126.9718458037,37.6139004282,마을버스
100900113,1699,단군성전앞,126.9653175119,37.5755600915,마을버스
100900192,1702,동대문종합시장,127.004958038,37.5712161296,마을버스
100900112,1714,상명초등학교,126.956715418,37.6009238115,마을버스
100900179,1720,법련사,126.9796650539,37.5765879752,마을버스
100900111,1721,광화문새마을금고,126.9710277184,37.5794930902,마을버스
100900110,1722,성균관대학교,126.996646,37.584886,마을버스
100900109,1723,참샘골공원,126.9742524976,37.6146097003,마을버스
100900108,1724,황학정앞,126.9653293849,37.5768126115,마을버스
100900107,1725,종로5가역.중부교육지원청,127.0020898456,37.5714192458,마을버스
100900106,1727,인사동들머리.3.1독립선언터,126.983296967,37.5719470235,마을버스
100900105,1728,정독도서관,126.980080541,37.5802605382,마을버스
100900104,1729,오거리.한옥마을입구,126.9697392663,37.5794684375,마을버스
100900103,1732,평창공원지킴터입구,126.9757438761,37.6163963984,마을버스
100000360,1733,창경궁.고궁호텔.메이플레이스호텔,126.9974492169,37.5765581609,일반차로
100000329,1762,광화문,126.9755694982,37.5703374879,일반차로
100000330,1763,종로1가,126.980129,37.57037,일반차로
100000333,1766,종로2가,126.9864618183,37.5700824558,일반차로
100000334,1767,종로3가역11번출구,126.9932082199,37.5706348964,일반차로
100000335,1768,종로3가,126.9909932186,37.5701024255,일반차로
100000336,1769,종로4가,126.9962507486,37.5704692645,일반차로
100000338,1771,동대문종합시장.종로6가,127.0032911936,37.5708647997,일반차로
100900102,1776,종로도서관,126.9671251598,37.5764842271,마을버스
100000343,1777,경복궁역,126.9715056448,37.5761780936,일반차로
100000344,1778,경복궁역7번출구,126.971681974,37.5758191735,일반차로
100000345,1779,안국역,126.985229602,37.5766137515,일반차로
100000346,1780,안국역,126.9855059829,37.5763185096,일반차로
100000347,1781,창덕궁,126.9889000774,37.5775204226,일반차로
100000348,1782,성대입구,126.9992357955,37.5832827975,일반차로
100900101,1790,종로사우나,126.9877503526,37.5738011149,마을버스
100900180,1791,홍지파크,126.9557163281,37.6012424257,마을버스
100900100,1792,삼청파출소,126.9813258198,37.58164517,마을버스
100900099,1793,통인시장.종로구보건소,126.9687504797,37.5803350289,마을버스
100900191,1794,종로5가역.광장시장,127.000038992,37.5707724724,마을버스
100900098,1795,평창동산림제3초소,126.9771030504,37.6173560499,마을버스
100900145,1796,배화여중고,126.9676986337,37.5767787564,마을버스
100900143,1797,대학로입구.이화사거리,127.0025801998,37.5759841652,마을버스
100900144,1798,운현궁,126.9869813803,37.5752716136,마을버스
100900142,1799,상명대입구,126.9569583018,37.6000210109,마을버스
100900141,1800,삼청동주민센터,126.9822105151,37.5846846831,마을버스
100900140,1801,박노수미술관,126.9668944502,37.5810265604,마을버스
100900139,1802,김창열.윤명로화실,126.9783685436,37.616304998,마을버스
100900138,1803,사직공원.경복궁역입구,126.9689039095,37.5762206893,마을버스
100900137,1804,충신시장,127.005404874,37.5749766498,마을버스
100900189,1805,안국역2번출구앞,126.9861183272,37.5771728174,마을버스
100900135,1807,금융연수원,126.981847891,37.5858776706,마을버스
100900134,1809,감람산기도원,126.9798729651,37.6159439291,마을버스
100900133,1810,카센터.사직터널앞,126.9658895166,37.57409862,마을버스
100900131,1812,재동초등학교,126.9853617134,37.578791085,마을버스
100900129,1814,삼청공원삼거리.옥호정터,126.9817444742,37.5874185176,마을버스
100900128,1815,이화사거리,127.0022812884,37.5753200672,마을버스
100900127,1816,연화정사,126.9794938432,37.6146490046,마을버스
100900126,1817,대신중고,126.9616893251,37.5726178078,마을버스
100900125,1819,현대사거리,126.9866353642,37.5792417814,마을버스
100900215,1820,교남동주민센터,126.9613278115,37.5721819807,마을버스
100900181,1821,부암동주민센터.무계원,126.9637682263,37.5929353403,마을버스
100900124,1823,형제봉입구,126.9816861503,37.6128643152,마을버스
100900123,1824,교남동새마을금고,126.962337459,37.5714943551,마을버스
100900122,1825,창신초교,127.0157200961,37.5760372123,마을버스
100900168,1826,가회동주민센터,126.9851293823,37.5799426497,마을버스
100900167,1827,볼링장,126.9879589184,37.5792554401,마을버스
100900166,1829,석파정.서울미술관,126.9637824182,37.5947643228,마을버스
100900165,1830,지구촌교회,126.9792421489,37.6131060324,마을버스
100900164,1831,월암공원,126.9646918774,37.5712260916,마을버스
100900163,1832,숭인1동주민센터,127.0155607478,37.5774150014,마을버스
100900162,1833,북촌한옥마을입구.정세권활동터,126.9851687446,37.5812807738,마을버스
100900161,1835,하림각,126.9629663842,37.5976847268,마을버스
100900160,1836,보현빌라,126.9784205906,37.6153822583,마을버스
100900159,1837,스위스대사관,126.9656960774,37.5701413179,마을버스
100900157,1839,안국선원.삼거리,126.9852205387,37.5827432497,마을버스
100900156,1840,세검정교회,126.9600291533,37.5993880238,마을버스
100900200,1841,혜화동로터리,127.0010032298,37.5859196111,마을버스
100900155,1842,김종영미술관,126.9781122953,37.6132637884,마을버스
100900154,1843,서울시교육청,126.9666998924,37.569381682,마을버스
100900210,1844,창신쌍용1단지.종로센트레빌아파트,127.0155692785,37.5803228198,마을버스
100900153,1845,사우디대사관.북촌힐스,126.9852486243,37.583863308,마을버스
100900152,1846,상명대입구,126.9574023475,37.5998544708,마을버스
100900151,1847,혜화초등학교,126.9999909413,37.5873892922,마을버스
100900149,1849,강북삼성병원,126.9683376852,37.5685315243,마을버스
100900148,1850,청룡사.보문파크뷰자이아파트,127.0171508787,37.5797846496,마을버스
100900147,1851,감사원,126.9855618026,37.5862656518,마을버스
100900201,1852,국민생활관,126.9993137839,37.5896275957,마을버스
100900173,1855,종로센트레빌후문.e편한세상보문아파트,127.0162353711,37.5818978359,마을버스
100900172,1856,통일부,126.9861073451,37.5875308468,마을버스
100900171,1858,서울국제고등학교,126.9971407875,37.5890742944,마을버스
100900203,1860,성대후문.와룡공원,126.989734001,37.5891522774,마을버스
100900170,1861,상명초등학교,126.9568173576,37.600904926,마을버스
100900169,1862,새마을금고,126.9965690016,37.5878406881,마을버스
100900002,1863,경진빌라,126.9579482257,37.6018640911,마을버스
100900004,1864,명륜시장.성대후문,126.9952305162,37.5887246101,마을버스
100900006,1865,완성빌라,126.9576665157,37.6033399708,마을버스
100900008,1866,양현관,126.9937685575,37.5897680031,마을버스
100900010,1868,상명대후문,126.9574633677,37.6040715802,마을버스
100900012,1869,샘미용실.종로구청소년상담복지센터,126.9934084203,37.5902545716,마을버스
100900014,1870,산정빌라,126.9575782035,37.6052835831,마을버스
100900018,1872,구기빌라,126.9579809335,37.6061334517,마을버스
100900019,1873,마트앞,126.958756466,37.6066987064,마을버스
100900022,1874,국민은행.세검정지점,126.9608727063,37.6049541749,마을버스
100900027,1876,혜화역4번출구,127.0015538872,37.5835080381,마을버스
100900028,1877,방송통신대앞,127.0019926794,37.5786973612,마을버스
100900030,1878,서울대치과대학,126.997800962,37.5774082997,마을버스
100900033,1879,효제초교.연동교회.김마리아활동터,127.0022087811,37.5736413355,마을버스
100900204,1881,성균관대학교,126.9900035953,37.5884638684,마을버스
100900038,1883,서울대치과대학,126.9978632209,37.5775727323,마을버스
100900043,1886,이화사거리,127.0020084833,37.5769483437,마을버스
100900042,1887,서울대학교병원현관.암병원현관,126.9981631637,37.5790872846,마을버스
100900211,1888,종각.공평유적전시관,126.9832427053,37.5715937879,마을버스
100900213,1889,조계사,126.9831364101,37.5736021088,마을버스
100000399,1901,동대문역JW메리어트동대문호텔,127.0092820998,37.5706369793,일반차로
100000407,1902,대학로,127.0021204164,37.58189612,일반차로
100000408,1903,창경궁,126.9964163097,37.5791596347,일반차로
100000409,1904,창덕궁,126.9901776043,37.5775301708,일반차로
100000410,1905,인사동.북촌,126.9837977873,37.5758950223,일반차로
100000411,1906,경복궁.국립민속박물관,126.9795487018,37.579339181,일반차로
100000412,1907,세종문화회관,126.9769120216,37.5731388499,일반차로
100000401,1910,통인시장,126.9713315727,37.5791187605,일반차로
100000402,1911,세종문화회관,126.9770139456,37.5731558567,일반차로
101000313,1912,종각역,126.9828944171,37.5693799579,일반차로
100000403,1913,인사동.탑골공원,126.9888006413,37.5701155367,일반차로
100000404,1914,종묘.세운상가,126.9934997231,37.5703736241,일반차로
100000405,1915,광장시장,126.9996789008,37.5707521431,일반차로
100000406,1916,동묘.숭인동도깨비시장,127.0180439092,37.5734766013,일반차로
105000553,1917,서울풍물시장,127.0231780999,37.5733400255,일반차로
100000400,1918,청와대,126.9737600308,37.582684814,일반차로
100000422,1919,서울역사박물관.경희궁,126.971956,37.569902,일반차로
101000001,2001,명동성당.남대문세무서,126.9875299251,37.5649848069,중앙차로
101000002,2002,국가인권위.안중근활동터,126.9878515151,37.5643504711,중앙차로
101000003,2003,서울역버스환승센터,126.9722570849,37.5551460158,중앙차로
101000004,2004,서울역버스환승센터,126.9725924801,37.5554029828,중앙차로
101000005,2005,서울역버스환승센터,126.9727238221,37.555388989,중앙차로
101000006,2006,서울역버스환승센터,126.9728547738,37.5554794133,중앙차로
101000007,2007,서울역버스환승센터.강우규의거터,126.9729402621,37.5554141603,중앙차로
101000008,2008,숭례문,126.9737783904,37.5586388574,중앙차로
101000303,2100,서울시청,126.9806320857,37.5661382638,일반차로
